0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.07,2.07,2.07,0.0,0.0,0.0
0.0,0.0,0.0,2.13,2.13,2.13,0.0,0.0,0.0
0.0,0.0,0.0,1.699999999999999,1.699999999999999,1.699999999999999,0.0,0.0,0.0
0.0,0.0,0.0,2.0699999999999985,2.0699999999999985,2.0699999999999985,0.0,0.0,0.0
0.0,0.0,0.0,1.9700000000000006,1.9700000000000006,1.9700000000000006,0.0,0.0,0.0
0.0,0.0,0.0,2.37,2.37,2.37,0.0,0.0,0.0
7.33,7.33,7.33,11.0,11.0,11.0,7.33,7.33,7.33
0.0,0.0,0.0,1.7700000000000014,1.7700000000000014,1.7700000000000014,0.0,0.0,0.0
0.0,0.0,0.0,2.73,2.73,2.73,0.0,0.0,0.0
0.0,0.0,0.0,2.13,2.13,2.13,0.0,0.0,0.0
0.0,0.0,0.0,2.03,2.03,2.03,0.0,0.0,0.0
0.0,0.0,0.0,2.2,2.2,2.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.329999999999998,7.329999999999997,7.329999999999998,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.33,21.33,21.33,32.0,32.0,32.0,21.33,21.33,21.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
