20.3,23.5,24.4,23.8,26.2,26.4,25.1,26.2,25.9,27.1,31,25.3,28.2,26.4,26.1,26.6,22.85,22.7,22.7,23.9,24.08,26.6,24.5,23.24,22.7,29.6,24.5,24.2,23.15,23.24,24.92,23.9,25.25,30.65,32,24.11,25.55,25.28,25.73,25.7,25.7,26.33,32.24,25.7,26.93,29.66,23.96,23.75,25.13,25.88,28.4,27.08,25.34,25.67,25.43,27.2,29.48,24.8,22.8,22.25,23,22,22.7,23.2,22.7,23.25,25,24,33.5,23,25.1,25.3,24.8,25.5,23.2,24.2,25.3,22.9,24.4,23.8,27.4,24.2,23.9,27.5,27.5,28.4,26.7,27.8,25.9,29,31.3,30.7,30.7,29.2,25.8,27.8,25,23.8,25.9,23.75,25,25.3,25.85,27.8,25.6,27.8,29.15,26.4,30.7,30.1,28.3,30.8,29,29.5,33.25
0.1,1.17,1.47,1.27,2.07,2.13,1.7,2.07,1.97,2.37,3.67,1.77,2.73,2.13,2.03,2.2,3.17,3,3,4.33,4.53,7.33,5,3.6,3,10.67,5,4.67,3.5,3.6,5.47,4.33,5.83,11.83,13.33,4.57,6.17,5.87,6.37,6.33,6.33,7.03,13.6,6.33,7.7,10.73,4.4,4.17,5.7,6.53,9.33,7.87,5.93,6.3,6.03,8,10.53,5.33,9.33,7.5,10,6.67,9,10.67,9,10.83,16.67,13.33,45,10,17,17.67,16,18.33,10.67,14,17.67,9.67,14.67,12.67,24.67,14,13,25,25,28,22.33,26,19.67,30,37.67,35.67,35.67,30.67,19.33,26,33.33,25.33,39.33,25,33.33,35.33,39,52,37.33,52,61,42.67,71.33,67.33,55.33,72,60,63.33,88.33
0.1,1.17,1.47,1.27,2.07,2.13,1.7,2.07,1.97,2.37,3.67,1.77,2.73,2.13,2.03,2.2,3.17,3,3,4.33,4.53,7.33,5,3.6,3,10.67,5,4.67,3.5,3.6,5.47,4.33,5.83,11.83,13.33,4.57,6.17,5.87,6.37,6.33,6.33,7.03,13.6,6.33,7.7,10.73,4.4,4.17,5.7,6.53,9.33,7.87,5.93,6.3,6.03,8,10.53,5.33,9.33,7.5,10,6.67,9,10.67,9,10.83,16.67,13.33,45,10,17,17.67,16,18.33,10.67,14,17.67,9.67,14.67,12.67,24.67,14,13,25,25,28,22.33,26,19.67,30,37.67,35.67,35.67,30.67,19.33,26,33.33,25.33,39.33,25,33.33,35.33,39,52,37.33,52,61,42.67,71.33,67.33,55.33,72,60,63.33,88.33
0.3,3.5,4.4,3.8,6.2,6.4,5.1,6.2,5.9,7.1,11,5.3,8.2,6.4,6.1,6.6,9.5,9,9,13,13.6,22,15,10.8,9,32,15,14,10.5,10.8,16.4,13,17.5,35.5,40,13.7,18.5,17.6,19.1,19,19,21.1,40.8,19,23.1,32.2,13.2,12.5,17.1,19.6,28,23.6,17.8,18.9,18.1,24,31.6,16,28,22.5,30,20,27,32,27,32.5,50,40,135,30,51,53,48,55,32,42,53,29,44,38,74,42,39,75,75,84,67,78,59,90,113,107,107,92,58,78,100,76,118,75,100,106,117,156,112,156,183,128,214,202,166,216,180,190,265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,-0.17,-0.16,-0.145,-0.155,-0.155,-0.125,-0.235,-0.145,-0.155,-0.195,-0.115,-0.145,-0.11,-0.05,-0.06,-0.105,-0.11,-0.11,-0.145,-0.13,-0.16,-0.135,-0.095,-0.085,-0.17,-0.135,-0.15,-0.07,-0.075,-0.15,-0.075,-0.125,-0.155,-0.17,-0.055,-0.11,-0.1,-0.115,-0.105,-0.105,-0.12,-0.19,-0.13,-0.155,-0.235,-0.035,-0.02,-0.065,-0.09,-0.13,-0.11,-0.065,-0.065,-0.06,-0.105,-0.225,-0.035,-0.105,-0.045,-0.1,-0.04,-0.065,-0.095,-0.065,-0.09,-0.14,-0.165,-0.185,-0.075,-0.14,-0.15,-0.125,-0.175,-0.08,-0.095,-0.18,-0.035,-0.09,-0.065,-0.155,-0.07,-0.05,-0.225,-0.14,-0.22,-0.095,-0.115,-0.07,-0.14,-0.14,-0.195,-0.195,-0.13,-0.045,-0.105,-0.125,-0.08,-0.17,-0.04,-0.09,-0.085,-0.07,-0.14,-0.06,-0.14,-0.14,-0.055,-0.145,-0.105,-0.045,-0.08,-0.045,-0.035,-0.075
0,0.17,0.16,0.145,0.155,0.155,0.125,0.235,0.145,0.155,0.195,0.115,0.145,0.11,0.05,0.06,0.105,0.11,0.11,0.145,0.13,0.16,0.135,0.095,0.085,0.17,0.135,0.15,0.07,0.075,0.15,0.075,0.125,0.155,0.17,0.055,0.11,0.1,0.115,0.105,0.105,0.12,0.19,0.13,0.155,0.235,0.035,0.02,0.065,0.09,0.13,0.11,0.065,0.065,0.06,0.105,0.225,0.035,0.105,0.045,0.1,0.04,0.065,0.095,0.065,0.09,0.14,0.165,0.185,0.075,0.14,0.15,0.125,0.175,0.08,0.095,0.18,0.035,0.09,0.065,0.155,0.07,0.05,0.225,0.14,0.22,0.095,0.115,0.07,0.14,0.14,0.195,0.195,0.13,0.045,0.105,0.125,0.08,0.17,0.04,0.09,0.085,0.07,0.14,0.06,0.14,0.14,0.055,0.145,0.105,0.045,0.08,0.045,0.035,0.075
