0.0,0.3632611285541789,0.3258779510505093,0.3108609203953118
1.0,0.34918635868542736,0.32158459184957106,0.32922904946500164
2.0,0.34377417785583414,0.31660022202645993,0.339625600117706
3.0,0.3459325258117959,0.3219168302308934,0.3321506439573107
4.0,0.3437277402925919,0.32981633093486,0.326455928772548
5.0,0.3510737623584046,0.3319984886811105,0.3169277489604849
6.0,0.35126910650439097,0.3261430127169317,0.32258788077867734
7.0,0.34486499243416424,0.32837536454306493,0.3267596430227708
8.0,0.3503236462743457,0.32269961127081637,0.32697674245483793
9.0,0.34413373518371515,0.316997792623943,0.33886847219234173
10.0,0.35849723097477276,0.3097171911698649,0.3317855778553623
